COMMAND     PID             USER   FD      TYPE             DEVICE   SIZE/OFF                NODE NAME
loginwind   193 vishalendupandey  cwd       DIR                1,4        704                   2 /
assistant   532 vishalendupandey   29u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
assistant   532 vishalendupandey   30u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
assistant   532 vishalendupandey   31u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
assistant   532 vishalendupandey   32u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
assistant   532 vishalendupandey   33u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
assistant   532 vishalendupandey   34u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
assistant   532 vishalendupandey   35u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
assistant   532 vishalendupandey   36u    systm 0xfd4cf871fa646337        0t0                     [ctl com.apple.netsrc id 7 unit 34]
assistant   532 vishalendupandey   37u     IPv4 0xfd4cf871f6a1b5d7        0t0                 UDP *:*
assistant   532 vishalendupandey   38r      REG                1,4     222920             9585602 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
assistant   532 vishalendupandey   41u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
assistant   532 vishalendupandey   43u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
assistant   532 vishalendupandey   44u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
assistant   532 vishalendupandey   45u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
assistant   532 vishalendupandey   46u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey  cwd       DIR                1,4        320              690012 /Users/vishalendupandey/Library/Containers/com.apple.CalendarNotification.CalNCService/Data
CalNCServ   534 vishalendupandey  txt       REG                1,4     117040 1152921500312467206 /System/Library/PrivateFrameworks/CalendarNotification.framework/Versions/A/XPCServices/CalNCService.xpc/Contents/MacOS/CalNCService
CalNCServ   534 vishalendupandey  txt       REG                1,4      28420             9203200 /Library/Preferences/Logging/.plist-cache.A5TiaRRi
CalNCServ   534 vishalendupandey  txt       REG                1,4   28484912 1152921500312401253 /usr/share/icu/icudt64l.dat
CalNCServ   534 vishalendupandey  txt       REG                1,4     149968 1152921500312399739 /usr/lib/libobjc-trampolines.dylib
CalNCServ   534 vishalendupandey  txt       REG                1,4      32768              696044 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-shm
CalNCServ   534 vishalendupandey  txt       REG                1,4      32768              689808 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-shm
CalNCServ   534 vishalendupandey  txt       REG                1,4      38352 1152921500312406383 /System/Library/Address Book Plug-Ins/LocalSource.sourcebundle/Contents/MacOS/LocalSource
CalNCServ   534 vishalendupandey  txt       REG                1,4      58496 1152921500312406320 /System/Library/Address Book Plug-Ins/DirectoryServices.sourcebundle/Contents/MacOS/DirectoryServices
CalNCServ   534 vishalendupandey  txt       REG                1,4     746416 1152921500312406347 /System/Library/Address Book Plug-Ins/CardDAVPlugin.sourcebundle/Contents/MacOS/CardDAVPlugin
CalNCServ   534 vishalendupandey  txt       REG                1,4     239648             1283879 /private/var/db/timezone/tz/2019c.1.0/icutz/icutz44l.dat
CalNCServ   534 vishalendupandey  txt       REG                1,4      50913             9556431 /private/var/db/analyticsd/events.whitelist
CalNCServ   534 vishalendupandey  txt       REG                1,4     222920             9393444 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
CalNCServ   534 vishalendupandey  txt       REG                1,4    1568368 1152921500312399842 /usr/lib/dyld
CalNCServ   534 vishalendupandey    0r      CHR                3,2        0t0                 310 /dev/null
CalNCServ   534 vishalendupandey    1u      CHR                3,2        0t0                 310 /dev/null
CalNCServ   534 vishalendupandey    2u      CHR                3,2    0t49845                 310 /dev/null
CalNCServ   534 vishalendupandey    3u      REG                1,4          0             9204629 /private/var/folders/dl/mpm99lhd3r56p0x20l5ttzgm0000gn/T/.AddressBookLocks/database.lock
CalNCServ   534 vishalendupandey    4u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey    5u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey    6u      REG                1,4      32768              696044 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-shm
CalNCServ   534 vishalendupandey    7u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey    8u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey    9u      REG                1,4      32768              689808 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-shm
CalNCServ   534 vishalendupandey   10u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   11u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   12u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   13u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   14u      REG                1,4          0             9205469 /private/var/folders/dl/mpm99lhd3r56p0x20l5ttzgm0000gn/T/com.apple.CalendarNotification.CalNCService/.LINKS/880FCA9A-7703-44F1-8BC8-862C93D5E145/_LOCK
CalNCServ   534 vishalendupandey   15u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   16u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   17u      REG                1,4          0             9205476 /private/var/folders/dl/mpm99lhd3r56p0x20l5ttzgm0000gn/T/com.apple.CalendarNotification.CalNCService/.LINKS/82A22D24-3928-4297-B7CA-39F031E30B6E/_LOCK
CalNCServ   534 vishalendupandey   18u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   19u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   20u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   21u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   22u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   23u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   24u      REG                1,4          0             9205478 /private/var/folders/dl/mpm99lhd3r56p0x20l5ttzgm0000gn/T/com.apple.CalendarNotification.CalNCService/.LINKS/AF5D6F53-2420-430E-B8A1-2A28C739B662/_LOCK
CalNCServ   534 vishalendupandey   25u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   26u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   27   NPOLICY                                                   
CalNCServ   534 vishalendupandey   28r      REG                1,4     222920             9393444 /Library/Application Support/CrashReporter/SubmitDiagInfo.domains
CalNCServ   534 vishalendupandey   29u      REG                1,4          0             9206563 /private/var/folders/dl/mpm99lhd3r56p0x20l5ttzgm0000gn/T/com.apple.CalendarNotification.CalNCService/.LINKS/CC9E7B72-79C6-442B-B935-4C73331CCA3A/_LOCK
CalNCServ   534 vishalendupandey   30u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   31u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   32u      REG                1,4          0             9206565 /private/var/folders/dl/mpm99lhd3r56p0x20l5ttzgm0000gn/T/com.apple.CalendarNotification.CalNCService/.LINKS/4205E469-C70C-4715-8185-61480628BE97/_LOCK
CalNCServ   534 vishalendupandey   33u      REG                1,4     864256              696021 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   34u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   35u      REG                1,4    3176552              696043 /Users/vishalendupandey/Library/Application Support/AddressBook/Sources/D9D6CAD1-7999-49B0-B1FB-3EF010014935/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   36u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
CalNCServ   534 vishalendupandey   37u      REG                1,4     516096              689798 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb
CalNCServ   534 vishalendupandey   38u      REG                1,4     156592              689807 /Users/vishalendupandey/Library/Application Support/AddressBook/AddressBook-v22.abcddb-wal
mapspushd   535 vishalendupandey  cwd       DIR                1,4        704                   2 /
mapspushd   535 vishalendupandey  txt       REG                1,4     308336 1152921500312407949 /System/Library/CoreServices/mapspushd
mapspushd   535 vishalendupandey  txt       REG                1,4      28420             9203200 /Library/Preferences/Logging/.plist-cache.A5TiaRRi
mapspushd   535 vishalendupandey  txt       REG                1,4   28484912 1152921500312401253 /usr/share/icu/icudt64l.dat
mapspushd   535 vishalendupandey  txt       REG                1,4    1568368 1152921500312399842 /usr/lib/dyld
mapspushd   535 vishalendupandey    0r      CHR                3,2        0t0                 310 /dev/null
mapspushd   535 vishalendupandey    1u      CHR                3,2        0t0                 310 /dev/null
mapspushd   535 vishalendupandey    2u      CHR                3,2        0t0                 310 /dev/null
mapspushd   535 vishalendupandey    3   NPOLICY                                                   
ContactsA   536 vishalendupandey  cwd       DIR                1,4        320              689584 /Users/vishalendupandey/Library/Containers/com.apple.AddressBook.ContactsAccountsService/Data
ContactsA   536 vishalendupandey  txt       REG                1,4      61408 1152921500312442476 /System/Library/Frameworks/AddressBook.framework/Executables/ContactsAccountsService
ContactsA   536 vishalendupandey  txt       REG                1,4      28420             9203200 /Library/Preferences/Logging/.plist-cache.A5TiaRRi
ContactsA   536 vishalendupandey  txt       REG                1,4     149968 1152921500312399739 /usr/lib/libobjc-trampolines.dylib
ContactsA   536 vishalendupandey  txt       REG                1,4   28484912 1152921500312401253 /usr/share/icu/icudt64l.dat
ContactsA   536 vishalendupandey  txt       REG                1,4      91484 1152921500312470797 /System/Library/PrivateFrameworks/CorePhoneNumbers.framework/Versions/A/Resources/CorePhoneNumbers.ruleset
ContactsA   536 vishalendupandey  txt       REG                1,4     239648             1283879 /private/var/db/timezone/tz/2019c.1.0/icutz/icutz44l.dat
ContactsA   536 vishalendupandey  txt       REG                1,4    1568368 1152921500312399842 /usr/lib/dyld
ContactsA   536 vishalendupandey    0r      CHR                3,2        0t0                 310 /dev/null
ContactsA   536 vishalendupandey    1u      CHR                3,2        0t0                 310 /dev/null
ContactsA   536 vishalendupandey    2u      CHR                3,2     0t9731                 310 /dev/null
nsurlstor   537 vishalendupandey  cwd       DIR                1,4        704                   2 /
nsurlstor   537 vishalendupandey  txt       REG                1,4     157600 1152921500312398523 /usr/libexec/nsurlstoraged
nsurlstor   537 vishalendupandey  txt       REG                1,4      28420             9203200 /Library/Preferences/Logging/.plist-cache.A5TiaRRi
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              738862 /Users/vishalendupandey/Library/Containers/com.apple.ScreenTimeAgent/Data/Library/Caches/com.apple.ScreenTimeAgent/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              690069 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             1688484 /Users/vishalendupandey/Library/Caches/com.apple.assistant_service/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              737439 /Users/vishalendupandey/Library/Caches/familycircled/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              695744 /Users/vishalendupandey/Library/Containers/com.apple.CalendarAgent/Data/Library/Caches/com.apple.CalendarAgent/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              689833 /Users/vishalendupandey/Library/Caches/com.apple.passd/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              735282 /Users/vishalendupandey/Library/Caches/com.apple.AppleMediaServices/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              692385 /Users/vishalendupandey/Library/Caches/com.apple.icloud.fmfd/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              750111 /Users/vishalendupandey/Library/Caches/com.apple.ctcategories.service/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              690391 /Users/vishalendupandey/Library/Caches/com.apple.imfoundation.IMRemoteURLConnectionAgent/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             1426666 /Users/vishalendupandey/Library/Caches/com.googlecode.iterm2/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              690356 /Users/vishalendupandey/Library/Caches/com.apple.appstore/CommerceRequestCache/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              691832 /Users/vishalendupandey/Library/Caches/com.apple.iBooksX/CommerceRequestCache/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              736187 /Users/vishalendupandey/Library/Caches/com.apple.ap.adprivacyd/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              734952 /Users/vishalendupandey/Library/Caches/com.apple.remindd/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              751005 /Users/vishalendupandey/Library/Caches/com.apple.remindd/com.apple.dataaccessd.F96A37A4-7C79-4210-8D25-B7E29F786484/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              735846 /Users/vishalendupandey/Library/Caches/com.apple.iTunes/CommerceRequestCache/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             1668844 /Users/vishalendupandey/Library/Caches/com.apple.AMPLibraryAgent/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768              695519 /Users/vishalendupandey/Library/Caches/com.apple.Spotlight/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             1189992 /Users/vishalendupandey/Library/Caches/com.divisiblebyzero.Spectacle/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             1674686 /Users/vishalendupandey/Library/Caches/com.sublimetext.3/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             2448957 /Users/vishalendupandey/Library/Containers/com.microsoft.onenote.mac/Data/Library/Caches/com.microsoft.onenote.mac/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             1707231 /Users/vishalendupandey/Library/Caches/WhatsApp/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             1332932 /Users/vishalendupandey/Library/Caches/com.mowglii.ItsycalApp/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4      32768             1793647 /Users/vishalendupandey/Library/Caches/com.apple.nbagent/Cache.db-shm
nsurlstor   537 vishalendupandey  txt       REG                1,4    1568368 1152921500312399842 /usr/lib/dyld
nsurlstor   537 vishalendupandey  txt       REG                1,4   28484912 1152921500312401253 /usr/share/icu/icudt64l.dat
nsurlstor   537 vishalendupandey    0r      CHR                3,2        0t0                 310 /dev/null
nsurlstor   537 vishalendupandey    1u      CHR                3,2        0t0                 310 /dev/null
nsurlstor   537 vishalendupandey    2u      CHR                3,2     0t1301                 310 /dev/null
nsurlstor   537 vishalendupandey    3u      REG                1,4      53248              738630 /Users/vishalendupandey/Library/Containers/com.apple.ScreenTimeAgent/Data/Library/Caches/com.apple.ScreenTimeAgent/Cache.db
nsurlstor   537 vishalendupandey    4u      REG                1,4          0              738860 /Users/vishalendupandey/Library/Containers/com.apple.ScreenTimeAgent/Data/Library/Caches/com.apple.ScreenTimeAgent/Cache.db-wal
nsurlstor   537 vishalendupandey    5u      REG                1,4      32768              738862 /Users/vishalendupandey/Library/Containers/com.apple.ScreenTimeAgent/Data/Library/Caches/com.apple.ScreenTimeAgent/Cache.db-shm
nsurlstor   537 vishalendupandey    6u      REG                1,4      86016              689859 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db
nsurlstor   537 vishalendupandey    7u      REG                1,4    1042392              690068 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db-wal
nsurlstor   537 vishalendupandey    8u      REG                1,4      32768              690069 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db-shm
nsurlstor   537 vishalendupandey    9u   PSXSHM                          4096                     FNetwork.defaultStorageSession
nsurlstor   537 vishalendupandey   10u      REG                1,4      86016              689859 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db
nsurlstor   537 vishalendupandey   11u      REG                1,4    1042392              690068 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db-wal
nsurlstor   537 vishalendupandey   12u      REG                1,4     131072              735835 /Users/vishalendupandey/Library/Caches/com.apple.iTunes/CommerceRequestCache/Cache.db
nsurlstor   537 vishalendupandey   13u      REG                1,4     597432              735845 /Users/vishalendupandey/Library/Caches/com.apple.iTunes/CommerceRequestCache/Cache.db-wal
nsurlstor   537 vishalendupandey   14u      REG                1,4      53248             1688480 /Users/vishalendupandey/Library/Caches/com.apple.assistant_service/Cache.db
nsurlstor   537 vishalendupandey   15u      REG                1,4       4096              737435 /Users/vishalendupandey/Library/Caches/familycircled/Cache.db
nsurlstor   537 vishalendupandey   16u      REG                1,4     193672              737438 /Users/vishalendupandey/Library/Caches/familycircled/Cache.db-wal
nsurlstor   537 vishalendupandey   17u      REG                1,4      32768              737439 /Users/vishalendupandey/Library/Caches/familycircled/Cache.db-shm
nsurlstor   537 vishalendupandey   18u      REG                1,4      53248              695736 /Users/vishalendupandey/Library/Containers/com.apple.CalendarAgent/Data/Library/Caches/com.apple.CalendarAgent/Cache.db
nsurlstor   537 vishalendupandey   19u      REG                1,4          0              695743 /Users/vishalendupandey/Library/Containers/com.apple.CalendarAgent/Data/Library/Caches/com.apple.CalendarAgent/Cache.db-wal
nsurlstor   537 vishalendupandey   20u      REG                1,4      32768              695744 /Users/vishalendupandey/Library/Containers/com.apple.CalendarAgent/Data/Library/Caches/com.apple.CalendarAgent/Cache.db-shm
nsurlstor   537 vishalendupandey   21u      REG                1,4      53248              689817 /Users/vishalendupandey/Library/Caches/com.apple.passd/Cache.db
nsurlstor   537 vishalendupandey   22u      REG                1,4      78312              689832 /Users/vishalendupandey/Library/Caches/com.apple.passd/Cache.db-wal
nsurlstor   537 vishalendupandey   23u      REG                1,4      32768              689833 /Users/vishalendupandey/Library/Caches/com.apple.passd/Cache.db-shm
nsurlstor   537 vishalendupandey   24u      REG                1,4      86016              689859 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db
nsurlstor   537 vishalendupandey   25u      REG                1,4    1042392              690068 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db-wal
nsurlstor   537 vishalendupandey   26u      REG                1,4      86016              689859 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db
nsurlstor   537 vishalendupandey   27u      REG                1,4    1042392              690068 /Users/vishalendupandey/Library/Caches/com.apple.akd/Cache.db-wal
nsurlstor   537 vishalendupandey   28u      REG                1,4    2653312             1688483 /Users/vishalendupandey/Library/Caches/com.apple.assistant_service/Cache.db-wal
nsurlstor   537 vishalendupandey   29u      REG                1,4      32768             1688484 /Users/vishalendupandey/Library/Caches/com.apple.assistant_service/Cache.db-shm
nsurlstor   537 vishalendupandey   30u      REG                1,4       4096              737435 /Users/vishalendupandey/Library/Caches/familycircled/Cache.db
nsurlstor   537 vishalendupandey   31u      REG                1,4     193672              737438 /Users/vishalendupandey/Library/Caches/familycircled/Cache.db-wal
nsurlstor   537 vishalendupandey   32u      REG                1,4      53248              689817 /Users/vishalendupandey/Library/Caches/com.apple.passd/Cache.db
nsurlstor   537 vishalendupandey   33u      REG                1,4      78312              689832 /Users/vishalendupandey/Library/Caches/com.apple.passd/Cache.db-wal
nsurlstor   537 vishalendupandey   34u      REG                1,4     258048              735270 /Users/vishalendupandey/Library/Caches/com.apple.AppleMediaServices/Cache.db
nsurlstor   537 vishalendupandey   35u      REG                1,4    1404952              735281 /Users/vishalendupandey/Library/Caches/com.apple.AppleMediaServices/Cache.db-wal
nsurlstor   537 vishalendupandey   36u      REG                1,4      32768              735282 /Users/vishalendupandey/Library/Caches/com.apple.AppleMediaServices/Cache.db-shm
nsurlstor   537 vishalendupandey   37u      REG                1,4      53248              692381 /Users/vishalendupandey/Library/Caches/com.apple.icloud.fmfd/Cache.db
nsurlstor   537 vishalendupandey   38u      REG                1,4    1203072              692384 /Users/vishalendupandey/Library/Caches/com.apple.icloud.fmfd/Cache.db-wal
nsurlstor   537 vishalendupandey   39u      REG                1,4      32768              692385 /Users/vishalendupandey/Library/Caches/com.apple.icloud.fmfd/Cache.db-shm
nsurlstor   537 vishalendupandey   40u      REG                1,4     258048              735270 /Users/vishalendupandey/Library/Caches/com.apple.AppleMediaServices/Cache.db
nsurlstor   537 vishalendupandey   41u      REG                1,4    1404952              735281 /Users/vishalendupandey/Library/Caches/com.apple.AppleMediaServices/Cache.db-wal
nsurlstor   537 vishalendupandey   42u      REG                1,4      53248              692381 /Users/vishalendupandey/Library/Caches/com.apple.icloud.fmfd/Cache.db
nsurlstor   537 vishalendupandey   43u      REG                1,4    1203072              692384 /Users/vishalendupandey/Library/Caches/com.apple.icloud.fmfd/Cache.db-wal
nsurlstor   537 vishalendupandey   44u      REG                1,4     438272              750106 /Users/vishalendupandey/Library/Caches/com.apple.ctcategories.service/Cache.db
nsurlstor   537 vishalendupandey   45u      REG                1,4     296672              750110 /Users/vishalendupandey/Library/Caches/com.apple.ctcategories.service/Cache.db-wal
nsurlstor   537 vishalendupandey   46u      REG                1,4      32768              750111 /Users/vishalendupandey/Library/Caches/com.apple.ctcategories.service/Cache.db-shm
nsurlstor   537 vishalendupandey   47u      REG                1,4     258048              735270 /Users/vishalendupandey/Library/Caches/com.apple.AppleMediaServices/Cache.db
nsurlstor   537 vishalendupandey   48u      REG                1,4      65536              690387 /Users/vishalendupandey/Library/Caches/com.apple.imfoundation.IMRemoteURLConnectionAgent/Cache.db
nsurlstor   537 vishalendupandey   49u      REG                1,4          0              690390 /Users/vishalendupandey/Library/Caches/com.apple.imfoundation.IMRemoteURLConnectionAgent/Cache.db-wal
nsurlstor   537 vishalendupandey   50u      REG                1,4      32768              690391 /Users/vishalendupandey/Library/Caches/com.apple.imfoundation.IMRemoteURLConnectionAgent/Cache.db-shm
nsurlstor   537 vishalendupandey   51u      REG                1,4      65536              690387 /Users/vishalendupandey/Library/Caches/com.apple.imfoundation.IMRemoteURLConnectionAgent/Cache.db
nsurlstor   537 vishalendupandey   52u      REG                1,4          0              690390 /Users/vishalendupandey/Library/Caches/com.apple.imfoundation.IMRemoteURLConnectionAgent/Cache.db-wal
nsurlstor   537 vishalendupandey   53u      REG                1,4     438272              750106 /Users/vishalendupandey/Library/Caches/com.apple.ctcategories.service/Cache.db
nsurlstor   537 vishalendupandey   54u      REG                1,4     296672              750110 /Users/vishalendupandey/Library/Caches/com.apple.ctcategories.service/Cache.db-wal
nsurlstor   537 vishalendupandey   55u      REG                1,4      61440             1426662 /Users/vishalendupandey/Library/Caches/com.googlecode.iterm2/Cache.db
nsurlstor   537 vishalendupandey   56u      REG                1,4          0             1426665 /Users/vishalendupandey/Library/Caches/com.googlecode.iterm2/Cache.db-wal
nsurlstor   537 vishalendupandey   57u      REG                1,4      32768             1426666 /Users/vishalendupandey/Library/Caches/com.googlecode.iterm2/Cache.db-shm
nsurlstor   537 vishalendupandey   58u      REG                1,4     102400              690351 /Users/vishalendupandey/Library/Caches/com.apple.appstore/CommerceRequestCache/Cache.db
nsurlstor   537 vishalendupandey   59u      REG                1,4    1680992              690355 /Users/vishalendupandey/Library/Caches/com.apple.appstore/CommerceRequestCache/Cache.db-wal
nsurlstor   537 vishalendupandey   60u      REG                1,4      32768              690356 /Users/vishalendupandey/Library/Caches/com.apple.appstore/CommerceRequestCache/Cache.db-shm
nsurlstor   537 vishalendupandey   61u      REG                1,4       4096              691826 /Users/vishalendupandey/Library/Caches/com.apple.iBooksX/CommerceRequestCache/Cache.db
nsurlstor   537 vishalendupandey   62u      REG                1,4     543872              691831 /Users/vishalendupandey/Library/Caches/com.apple.iBooksX/CommerceRequestCache/Cache.db-wal
nsurlstor   537 vishalendupandey   63u      REG                1,4      32768              691832 /Users/vishalendupandey/Library/Caches/com.apple.iBooksX/CommerceRequestCache/Cache.db-shm
nsurlstor   537 vishalendupandey   64u      REG                1,4     438272              750106 /Users/vishalendupandey/Library/Caches/com.apple.ctcategories.service/Cache.db
